SCR,Realized_Delta_BOF
"tensor(589484.4945, dtype=torch.float64)",1423865.876902969
"tensor(577221.5297, dtype=torch.float64)",1376769.7248751202
"tensor(582823.2283, dtype=torch.float64)",1382886.1067164
"tensor(586757.9845, dtype=torch.float64)",1368161.3802707382
"tensor(582696.0850, dtype=torch.float64)",1355056.1856983213
"tensor(581512.6855, dtype=torch.float64)",1354332.700841745
"tensor(571513.7817, dtype=torch.float64)",1324137.789811208
"tensor(580703.1023, dtype=torch.float64)",1346963.0716379306
"tensor(571033.6395, dtype=torch.float64)",1382212.8421459906
"tensor(570620.5342, dtype=torch.float64)",1355814.500104496
"tensor(575191.1701, dtype=torch.float64)",1357949.5679211456
"tensor(569709.7921, dtype=torch.float64)",1335447.9410672926
"tensor(576081.1248, dtype=torch.float64)",1331489.3291263264
"tensor(568589.9880, dtype=torch.float64)",1329382.7566962126
"tensor(574738.9561, dtype=torch.float64)",1356237.7370189899
"tensor(586489.8546, dtype=torch.float64)",1365713.0152903413
"tensor(578897.8883, dtype=torch.float64)",1345833.3971363842
"tensor(582833.6013, dtype=torch.float64)",1326405.4475144718
"tensor(584299.1986, dtype=torch.float64)",1299608.2533592812
"tensor(586518.7862, dtype=torch.float64)",1329613.5690387976
"tensor(588511.7513, dtype=torch.float64)",1312212.6241741157
"tensor(568798.2892, dtype=torch.float64)",1307032.7697815534
"tensor(576412.8122, dtype=torch.float64)",1294716.2601076001
"tensor(575045.0020, dtype=torch.float64)",1302962.3947156905
"tensor(594631.2302, dtype=torch.float64)",1296980.004004835
"tensor(575603.6692, dtype=torch.float64)",1288985.794173097
"tensor(568630.2566, dtype=torch.float64)",1288649.6056817807
"tensor(575215.8636, dtype=torch.float64)",1301356.8240453545
"tensor(574482.9198, dtype=torch.float64)",1295572.2595004023
"tensor(575381.8623, dtype=torch.float64)",1293038.3758187718
"tensor(581378.6734, dtype=torch.float64)",1270210.1079135158
"tensor(591763.1593, dtype=torch.float64)",1287303.7474031323
"tensor(568631.9816, dtype=torch.float64)",1262233.8820054228
"tensor(584172.9983, dtype=torch.float64)",1250864.9070659862
"tensor(584047.6073, dtype=torch.float64)",1271424.813288254
"tensor(575391.3316, dtype=torch.float64)",1274668.341201806
"tensor(571077.4452, dtype=torch.float64)",1345224.876460843
"tensor(565416.2524, dtype=torch.float64)",1320830.8879676247
"tensor(575107.1348, dtype=torch.float64)",1326090.1394423367
"tensor(575499.4910, dtype=torch.float64)",1302191.3625484663
"tensor(581332.7668, dtype=torch.float64)",1302894.104088052
"tensor(575915.1423, dtype=torch.float64)",1302528.0745693822
"tensor(577217.7899, dtype=torch.float64)",1299107.1408994386
"tensor(585757.1523, dtype=torch.float64)",1315416.0715659563
"tensor(574400.8825, dtype=torch.float64)",1305388.7549115473
"tensor(578908.7390, dtype=torch.float64)",1338450.1238603012
"tensor(586064.2539, dtype=torch.float64)",1332772.1633553826
"tensor(579523.7521, dtype=torch.float64)",1346783.069866718
"tensor(583744.0163, dtype=torch.float64)",1349188.1143085402
"tensor(572463.3020, dtype=torch.float64)",1334286.9949997421
"tensor(591435.7868, dtype=torch.float64)",1334847.4850838582
"tensor(568932.5198, dtype=torch.float64)",1323288.218292921
"tensor(571106.3991, dtype=torch.float64)",1327687.5584281427
"tensor(582518.7087, dtype=torch.float64)",1317990.228406108
"tensor(572998.8505, dtype=torch.float64)",1337297.035703195
"tensor(579733.8872, dtype=torch.float64)",1336197.0176309573
"tensor(576002.0136, dtype=torch.float64)",1339431.9927853697
"tensor(573293.1352, dtype=torch.float64)",1337719.8640467243
"tensor(571305.5442, dtype=torch.float64)",1328982.387917283
"tensor(590093.1387, dtype=torch.float64)",1334784.9484837744
"tensor(578092.7988, dtype=torch.float64)",1326922.6605781424
"tensor(580606.3014, dtype=torch.float64)",1335248.5377139335
"tensor(572789.0583, dtype=torch.float64)",1331535.153367342
"tensor(592109.3049, dtype=torch.float64)",1316184.7290266156
"tensor(587843.4237, dtype=torch.float64)",1309693.6292356947
"tensor(586180.1104, dtype=torch.float64)",1297142.3097788806
"tensor(575216.3343, dtype=torch.float64)",1326519.561666423
"tensor(577311.7457, dtype=torch.float64)",1350220.029079079
"tensor(567553.0025, dtype=torch.float64)",1360130.589653613
"tensor(578189.2608, dtype=torch.float64)",1376574.5580746755
"tensor(580506.6147, dtype=torch.float64)",1368353.3433539488
"tensor(594976.6928, dtype=torch.float64)",1372698.7646271263
"tensor(577635.2984, dtype=torch.float64)",1378895.8804460915
"tensor(579035.7414, dtype=torch.float64)",1356794.7593698502
"tensor(574047.8437, dtype=torch.float64)",1345472.9306073994
"tensor(574275.1126, dtype=torch.float64)",1349758.9404671856
"tensor(575399.5658, dtype=torch.float64)",1352051.7811899153
"tensor(583092.7858, dtype=torch.float64)",1346567.7729982352
"tensor(573574.8275, dtype=torch.float64)",1349336.6697915443
"tensor(584651.6269, dtype=torch.float64)",1357292.682718827
"tensor(575128.8024, dtype=torch.float64)",1344686.363243295
"tensor(585136.8255, dtype=torch.float64)",1352950.2653321489
"tensor(574703.4067, dtype=torch.float64)",1357572.7980402086
"tensor(567461.7552, dtype=torch.float64)",1360545.0261374365
"tensor(584141.1980, dtype=torch.float64)",1360267.5568581955
"tensor(588502.5258, dtype=torch.float64)",1359842.475759693
"tensor(587298.3903, dtype=torch.float64)",1354871.353956955
"tensor(594626.7205, dtype=torch.float64)",1337145.0389761128
"tensor(578404.0375, dtype=torch.float64)",1324192.8462095563
"tensor(594268.9584, dtype=torch.float64)",1329671.314612897
"tensor(578594.2116, dtype=torch.float64)",1323530.7674032191
"tensor(574406.1587, dtype=torch.float64)",1323884.688942099
"tensor(579658.4761, dtype=torch.float64)",1330897.622823225
"tensor(581333.6077, dtype=torch.float64)",1331472.7505159522
"tensor(568782.4964, dtype=torch.float64)",1331951.9912743913
"tensor(584407.8162, dtype=torch.float64)",1308020.3450863718
"tensor(588715.8562, dtype=torch.float64)",1341498.118057334
"tensor(585903.0289, dtype=torch.float64)",1350381.2007170308
"tensor(564931.8755, dtype=torch.float64)",1333009.331260987
"tensor(567398.1399, dtype=torch.float64)",1354157.4051027931
"tensor(577967.2672, dtype=torch.float64)",1354139.2552577138
"tensor(584702.8459, dtype=torch.float64)",1339943.9387107594
"tensor(590916.2161, dtype=torch.float64)",1329801.0870364371
"tensor(567990.9913, dtype=torch.float64)",1324603.5516317093
"tensor(579933.1745, dtype=torch.float64)",1325475.101312839
"tensor(595895.1247, dtype=torch.float64)",1344617.400254379
"tensor(571875.8746, dtype=torch.float64)",1347823.3556581559
"tensor(572360.2571, dtype=torch.float64)",1340837.83142332
"tensor(586003.6398, dtype=torch.float64)",1363266.2664045773
"tensor(583691.6919, dtype=torch.float64)",1354211.6457819687
"tensor(595047.3198, dtype=torch.float64)",1315830.994022177
"tensor(569555.5837, dtype=torch.float64)",1298216.959230363
"tensor(586098.0159, dtype=torch.float64)",1320274.4743165325
"tensor(582285.1728, dtype=torch.float64)",1327437.1508920235
"tensor(581171.3658, dtype=torch.float64)",1324030.421355021
"tensor(567904.3110, dtype=torch.float64)",1329586.4466479227
"tensor(586960.3603, dtype=torch.float64)",1291826.9608385148
"tensor(580908.0523, dtype=torch.float64)",1308524.4676017174
"tensor(582642.1430, dtype=torch.float64)",1284182.6002394431
"tensor(576510.8734, dtype=torch.float64)",1279176.999127077
"tensor(577831.1623, dtype=torch.float64)",1260146.0906657036
"tensor(585112.2431, dtype=torch.float64)",1257706.8228016114
"tensor(576714.4568, dtype=torch.float64)",1262786.4694159245
"tensor(580887.2795, dtype=torch.float64)",1280899.7242405436
